1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,Label
3.4108,1.2944,0.81711,2.1406,1.301,1.8895,0.7476,1.1731,2.9666,2.8632,2.5015,2.3322,1.3988,1.5001,2.1033,2.6902,3.1701,3.2306,2.7832,2.286,2.1249,1.9822,1.995,2.3645,2.2389,1.9739,1.8551,3.3266,1.4872,1.7427,1.8337,2.3525,2.5244,2.5446,3.6122,3.455,3.0387,4.6713,4.3183,4.6891,3.5353,3.4803,5.3219,4.1132,2.4889,2.826,4.8158,3.4899,3.3553,2.87,2.365,2.143,2.112,1.7933,1.6728,1.4386,3.7772,4.0233,3.4514,4.3374,2.4265,3.7898,3.0124,3.0188,0.98455,0.70401,0.61372,0.54799,0.71888,0.6027,0.54658,0.57569,0.92109,0.86345,0.8857,0.89927,0.68356,0.71554,0.81013,0.81527,1.6898,1.086,1.4196,1.2275,1.1045,1.4855,1.4775,1.5155,0.85584,0.89212,0.88841,0.86911,0.84617,0.98995,1.0546,1.0543,2.3706,2.6357,3.5786,2.6493,3.5422,4.2548,3.5544,4.4374,3.9463,2.5995,2.3463,2.3839,2.515,2.3505,2.3784,2.1907,1.8148,1.3581,1.2759,1.1857,2.1392,1.7751,1.2745,1.2704,3.6764,3.3205,2.758,2.4565,1.953,2.4831,2.0759,2.9084,1.2748,0.74244,0.70792,0.68381,0.74927,0.71408,0.62004,0.70064,0.89633,0.85528,0.8909,0.82189,0.89465,0.75088,0.88164,0.82629,0.85756,0.91733,0.81315,0.95789,1.0567,1.0723,0.95028,0.83661,0.84032,0.73728,0.75536,0.83181,0.82203,0.70945,0.72111,0.7073,1.3845,1.2902,1.5461,1.6185,1.229,1.3821,1.3069,1.1767,0.91047,1.007,0.98719,1.0536,1.3124,1.2513,1.1405,1.1419,0.94284,0.91364,0.83917,0.80887,0.96913,0.89234,0.92612,0.94309,0.9374,0.88508,0.91268,0.92885,0.93246,0.91754,0.94865,0.87555,0.7208,0.73064,0.71068,0.71438,0.63486,0.72447,0.65755,0.60883,1.2863,1.0685,1.0075,1.0576,0.76289,0.85629,0.96492,0.83265,1.3732,1.2377,1.1913,1.3265,1.201,1.0776,1.2469,1.2222,1.4095,1.4839,1.2683,1.1975,1.279,1.4209,1.3945,1.3413,1.6737,1.4054,1.5082,1.4041,1.298,1.1951,1.2987,1.1642,1.5338,1.3524,1.6854,1.6057,1.381,1.4045,1.4722,1.3954,1.3797,1.2347,1.4719,1.6271,1.3677,1.4044,1.658,1.3899,1.4313,1.5006,1.4101,1.236,1.4376,1.3668,1.3456,S3
2.0088,0.88088,0.62146,1.3516,1.3978,1.9282,0.79574,1.0583,3.3553,2.8322,2.0497,2.1257,1.7942,1.404,1.8769,2.4276,3.2369,3.4093,2.5799,2.1702,1.9443,2.0316,1.9186,2.1841,2.4385,2.1337,1.933,3.7742,1.4922,1.8717,1.3869,2.4026,1.9243,2.329,3.606,3.268,2.1313,3.3965,4.4888,4.0858,4.0875,3.4419,4.4848,3.971,1.8916,2.8284,4.0531,3.0579,2.927,2.9258,2.0135,1.937,2.2505,1.5638,1.4644,1.2389,3.9641,3.2871,2.9078,4.0617,2.0777,2.9696,2.7373,3.0855,0.81502,0.62986,0.51829,0.63162,0.56071,0.47646,0.49844,0.55392,0.9275,0.83096,0.68525,0.74316,0.54764,0.68483,0.85348,0.63842,1.5079,1.2321,1.1902,1.1323,1.0205,1.3512,1.2412,1.37,0.8901,0.94855,1.0398,0.86081,1.0875,0.96284,1.0067,0.93314,2.4319,2.4723,3.2684,2.7839,3.2016,3.7961,3.6187,4.09,3.1611,2.2625,2.1201,1.9874,2.3088,2.31,2.0571,1.8572,1.3326,1.4305,1.2488,1.1004,1.9443,1.6365,1.2129,1.279,3.7002,2.9169,2.2602,2.8955,2.1995,2.3682,1.7842,2.1925,0.55999,0.55227,0.5983,0.64762,0.69336,0.75556,0.68286,0.56914,0.72824,0.67638,0.85649,0.75678,0.68094,0.79139,0.7027,0.69625,0.90528,0.83547,0.89366,0.78481,0.85707,0.88467,0.81311,0.79534,0.7432,0.76482,0.70554,0.65595,0.80674,0.78485,0.72967,0.73424,1.1444,1.1856,1.5484,1.2539,1.1564,0.91586,1.3158,1.1287,1.0113,0.92094,1.2807,1.1318,1.2643,1.2099,1.161,1.3302,0.84979,0.79583,0.85934,0.82502,0.85335,0.87036,0.7898,0.92797,1.073,0.8908,1.0134,1.1516,0.90682,0.74348,0.8797,0.83566,0.93805,0.57456,0.58348,0.48231,0.73067,0.61082,0.58082,0.62596,1.2151,1.0796,1.0288,1.0277,0.60606,0.78281,0.91747,0.91397,1.2173,1.195,1.1877,1.2873,0.91703,1.0129,1.2037,1.1468,1.4783,1.3947,1.2684,1.1454,1.1285,1.1423,1.159,1.0656,1.0237,1.3243,1.4174,1.3438,1.3771,1.3442,1.4721,1.2865,1.4054,1.4574,1.6292,1.3423,1.3887,1.5035,1.3358,1.451,1.3145,1.418,1.7145,1.3995,1.3816,1.4419,1.3588,1.3225,1.3417,1.5803,1.4426,1.3742,1.5356,1.3314,1.699,S3
1.2669,0.73079,0.47728,0.77495,1.3859,2.0313,0.80591,0.73049,1.7505,1.8614,2.1805,2.2087,1.8319,1.2827,1.6733,2.278,3.9597,2.4253,2.3821,2.7472,1.8189,1.4824,2.2065,1.877,1.5496,1.4082,1.8706,2.5591,1.3339,1.4452,1.5809,1.7796,2.6704,2.8762,4.2179,2.3979,2.5575,3.2157,3.9839,4.03,3.5866,3.4809,4.6957,4.7067,2.7112,3.8562,5.1309,4.3283,4.5701,2.5461,1.8762,2.2192,1.5883,1.4864,1.5835,1.3743,3.8326,3.4272,4.1389,4.506,1.8384,3.3765,4.131,4.3821,0.8808,0.58662,0.52317,0.63703,0.63616,0.65632,0.53994,0.58731,0.88934,0.74761,0.75157,0.82942,0.61447,0.70944,0.75712,0.98706,1.5326,1.1114,1.1004,1.1087,1.1302,1.5745,1.3058,1.567,0.96497,0.91101,0.79555,0.92195,1.069,1.0959,1.0291,1.0028,2.1958,2.452,3.2116,2.4704,2.6765,3.4321,3.4184,3.8858,4.145,2.8871,2.7222,2.355,2.6317,2.3374,2.6251,2.6939,1.7405,1.303,1.3476,1.1423,2.2876,1.985,1.352,1.3316,5.868,3.9136,2.7664,2.6845,2.2234,2.9507,1.974,3.1753,1.3569,0.67426,0.59233,0.81473,0.6841,0.6283,0.50615,0.63999,0.87751,0.8071,0.67457,0.72608,0.61765,0.68731,0.65085,0.70958,0.88283,0.79653,0.81577,0.9582,0.75429,0.83142,0.84454,0.70942,0.7129,0.67255,0.63679,0.61573,0.87685,0.72995,0.67527,0.81652,1.2585,1.1729,1.2272,1.0325,1.0303,0.95864,1.2168,1.1532,0.80183,0.87137,0.9852,1.0845,0.91143,1.016,0.94381,1.0473,0.82586,0.79965,0.68289,0.67676,0.84619,0.81376,0.87609,0.83966,0.92943,0.83566,0.72962,0.72016,0.71179,0.8018,0.75186,0.7527,0.88766,0.60697,0.62394,0.69441,0.65787,0.62405,0.57933,0.60124,1.3242,1.0911,1.0855,1.0382,0.63877,0.86245,0.90308,1.0296,1.3123,1.1954,1.3888,1.4227,1.0528,1.3117,1.2797,1.2798,1.234,1.2291,1.2499,1.2409,1.1427,1.2578,1.2121,1.3745,1.4303,1.4547,1.5171,1.6217,1.1705,1.1346,1.3791,1.238,1.2395,1.3118,1.365,1.2059,1.14,1.1039,1.1562,1.2523,1.5145,1.3376,1.3393,1.4472,1.3895,1.2706,1.5617,1.3216,1.3711,1.1657,1.2923,1.42,1.363,1.5095,1.5485,S3
5.061,1.8959,1.091,3.1643,1.6583,2.1582,0.85905,1.3641,2.0292,2.3709,2.1411,2.2191,1.9522,1.3284,1.8687,2.6828,4.2258,2.8855,2.9403,2.6274,1.876,1.3957,1.9389,1.7654,1.6899,1.6786,1.7033,2.3448,1.5099,1.6341,1.5861,2.0925,3.946,4.652,3.5019,3.5451,2.8753,4.0234,4.0522,3.9403,4.3794,4.1426,4.5738,4.4749,2.7617,3.4849,5.2529,4.5589,3.8264,2.8499,1.8274,1.977,1.9104,1.4953,1.6846,1.2873,3.8474,3.8402,4.8901,4.7098,1.8948,3.3917,3.8008,4.1842,0.78042,0.59424,0.75705,0.55592,0.53532,0.51585,0.61616,0.60973,1.144,0.86054,1.0056,0.7741,0.54481,0.66887,0.88536,0.77015,1.6343,1.2331,1.2315,1.1915,1.3012,1.8872,1.1238,1.5202,1.3398,1.2309,0.95792,1.1325,1.2667,1.0883,0.97005,1.09,5.37,3.4297,3.4187,2.8403,3.3005,3.4877,3.9109,4.0052,4.1635,2.4259,2.4957,2.2402,2.381,2.5395,2.505,2.5939,1.5735,1.3113,1.3388,1.2759,1.9677,1.8907,1.3158,1.3267,4.1053,3.3871,2.9552,2.8561,2.535,2.8759,2.571,2.9315,0.93889,0.5788,0.56576,0.59182,0.66807,0.60817,0.5152,0.55375,0.85404,0.71228,0.73977,0.7242,0.76107,0.7436,0.73322,0.81464,0.89096,0.91443,0.86257,0.75142,0.76923,0.98537,0.83918,0.80113,0.90513,0.7639,0.6869,0.73051,0.85993,0.59786,0.66975,0.69525,1.0807,1.1844,1.2082,1.0569,0.96719,1.047,1.1488,0.90211,1.0991,0.98142,0.97739,0.98908,1.2285,0.98278,0.92511,0.96911,0.83922,0.81776,0.79033,0.81366,0.90772,0.80407,0.72531,0.94385,0.90922,0.94823,0.79814,0.85709,0.77762,0.82002,0.8925,0.77943,0.7978,0.56839,0.49198,0.52675,0.70403,0.57218,0.59672,0.56653,1.2956,1.1986,1.1489,1.1193,0.65348,0.73631,0.99829,0.89006,1.1595,1.1937,1.3974,1.3902,1.458,1.1997,1.5118,1.2699,2.1503,1.5451,1.5938,1.6685,0.99231,1.196,1.5971,1.4764,1.1408,1.2146,1.347,1.1452,1.1881,1.1729,1.2834,1.0746,1.3446,1.4332,1.2674,1.2537,1.4707,1.4809,1.368,1.4148,1.8329,1.3398,1.5812,1.4805,1.2228,1.3532,1.474,1.1815,1.1,1.2472,1.3708,1.3644,1.3722,1.2804,1.3576,S3
3.2005,0.93632,0.39649,0.72623,1.4915,2.2386,0.74456,0.97381,2.266,2.2801,1.896,2.1544,1.7476,1.5631,1.7672,2.6656,3.9611,2.154,2.4853,2.2531,1.5657,1.6027,1.858,1.9067,1.8635,1.7,1.7421,2.5005,1.2441,1.7884,1.5112,2.1026,2.7643,2.2439,4.2195,3.3974,3.2252,3.8959,4.1571,4.0427,3.9722,3.8363,4.5538,4.5836,2.5874,3.3737,4.7067,4.4044,3.6874,2.8834,1.8011,2.3047,1.6453,1.6948,1.6274,1.733,3.8764,4.6038,5.0325,4.3271,1.8524,3.4684,4.5748,4.7325,0.96974,0.76649,0.57313,0.80335,0.56176,0.737,0.66467,0.61314,0.964,0.80916,1.0133,0.89401,0.62207,0.73419,0.84793,0.81893,1.6734,1.4144,1.2385,1.3212,1.2753,1.5918,1.1589,1.6196,1.1004,1.1022,0.98693,0.88883,1.178,1.3671,1.0723,1.3857,2.2953,2.158,3.1518,2.2855,2.9532,3.4564,3.1077,3.2193,3.2795,2.4873,2.2123,1.9832,2.5534,2.6116,2.8143,2.7535,1.8679,1.3792,1.3448,1.3957,2.309,1.8413,1.2626,1.2379,3.8337,3.3838,2.441,2.6844,2.9245,3.3277,1.9033,3.1484,0.73765,0.59715,0.62641,0.62818,0.76738,0.70369,0.63856,0.63444,0.64297,0.75404,0.69457,0.73901,0.71421,0.74557,0.69147,0.75532,0.94286,1.0384,0.75936,0.78562,0.83756,0.82505,0.83278,0.74582,0.80313,0.59008,0.66593,0.60809,0.97011,0.76407,0.60292,0.76113,1.6753,1.2822,1.283,1.2803,1.4387,1.5637,1.1727,1.0413,0.90104,0.95694,1.0644,1.0382,1.2577,1.1894,1.1994,1.3189,0.88172,0.90089,0.84654,0.85574,0.78254,0.88851,0.93507,0.74789,0.94882,1.1262,0.8288,0.81397,0.86568,0.82387,0.93937,0.80892,0.65566,0.78352,0.6402,0.66289,0.65518,0.64038,0.56545,0.59765,1.4962,1.1831,1.1503,1.2122,0.74247,0.89967,1.1439,0.94155,1.521,1.46,1.3528,1.2739,1.1843,1.0918,1.1327,1.3526,1.6929,1.6786,1.4312,1.6328,1.3306,1.0693,1.371,1.1871,1.2506,1.2348,1.4857,1.5387,1.2496,1.2445,1.4456,1.5101,1.458,1.2699,1.2672,1.2647,1.6372,1.544,1.5138,1.6336,1.2749,1.4827,1.6243,1.4519,1.2676,1.3849,1.4633,1.4649,1.0271,1.3651,1.5508,1.2776,1.8613,1.7555,1.8248,S3
1.8691,0.70969,0.38499,0.29335,1.6799,1.851,0.75898,0.90499,2.237,2.2532,2.1704,2.2356,2.1216,1.3743,1.9186,2.3758,3.908,2.4955,2.6086,2.3403,1.5957,1.4362,1.8986,1.7033,1.8253,1.6803,1.8262,2.1216,1.6348,1.903,1.6449,1.7248,2.1189,2.1306,2.6503,2.4792,2.6687,3.5041,3.6072,3.6091,3.8539,2.7591,4.6619,3.5874,2.9833,3.3697,4.4508,3.6279,3.8507,2.507,2.0967,1.885,1.6153,1.4617,1.5635,1.3482,3.5129,3.2323,5.021,4.0865,1.8083,3.3597,3.5801,3.3714,0.68,0.59551,0.4887,0.53446,0.64578,0.6111,0.52691,0.5245,0.78051,0.76455,0.87541,0.85664,0.69275,0.66289,0.88625,0.78585,1.6617,1.0383,1.0276,1.0612,1.2731,1.5523,1.0897,1.4666,0.88372,0.92318,0.93534,0.93274,1.2236,1.1881,0.91844,1.0392,3.0388,2.0448,2.7057,1.9824,2.7294,3.3793,3.0357,3.6182,3.0176,2.4402,2.2282,2.0149,2.3155,2.232,2.1843,2.5377,1.7721,1.1813,1.1854,1.142,2.2338,1.9675,1.3293,1.2023,4.1072,3.0666,2.558,2.4291,2.6282,2.9059,1.5247,3.2634,0.60373,0.57369,0.57805,0.64568,0.6482,0.5712,0.57548,0.59667,0.86058,0.78577,0.71137,0.84006,0.66986,0.70614,0.68834,0.7187,0.96047,0.81667,0.62657,0.76229,0.78205,0.83765,0.70783,0.80824,0.66217,0.62149,0.64182,0.57826,0.76987,0.80999,0.63267,0.71015,1.132,1.2411,1.1531,1.3126,0.92588,1.0066,1.4132,1.0702,0.94458,0.85679,0.83681,0.82036,0.93917,0.97422,0.90386,1.1396,0.83994,0.82707,0.73361,0.76636,0.80679,0.97468,0.75198,0.85194,0.91455,0.83836,0.69517,0.78552,0.77294,0.80921,0.65427,0.81438,0.64749,0.58057,0.51348,0.50981,0.59379,0.65082,0.49979,0.53571,1.2904,1.0239,0.93461,1.1578,0.64064,0.72126,0.77533,0.80252,1.0643,1.1626,1.1822,1.3183,1.0238,1.1061,1.0892,1.0898,1.1299,1.1567,1.2296,1.2491,1.0707,0.95255,1.151,1.1219,1.0662,0.9245,1.1713,1.1675,1.1793,0.96398,1.1707,0.89214,1.2738,1.0541,1.3109,1.2457,1.1731,1.2938,1.331,1.262,1.4062,1.3851,1.6027,1.1608,1.3682,1.5604,1.2338,1.3693,1.2773,1.2333,1.2336,1.2139,1.4702,1.5516,1.4265,S3
3.3753,0.68888,0.72092,0.57494,1.8654,2.8643,0.60594,0.88733,2.4268,2.2965,2.6466,1.9901,1.8832,1.4165,2.475,1.792,4.5598,2.8645,3.1411,3.1522,1.3988,1.5859,1.8651,1.8062,2.0469,1.8079,1.7048,1.7764,1.4163,2.6727,1.2858,1.3696,2.1025,1.6387,2.174,2.4142,3.3859,3.6268,3.0587,3.8893,5.0451,3.6151,4.575,4.5243,2.9879,3.1447,5.2066,3.6278,3.9734,2.4343,1.9086,2.2627,1.5471,1.3605,1.755,1.7463,4.7472,3.5034,5.1925,6.0725,1.6804,2.716,4.0524,4.4806,0.75916,0.56584,0.51336,0.44576,0.50435,0.52115,0.50763,0.43848,0.87456,0.85094,0.85489,0.67472,0.53318,0.57717,0.75383,0.78269,1.5984,1.263,1.1077,1.0881,1.1256,1.6124,1.0029,1.5193,0.87087,0.86028,0.81188,0.78405,1.0904,1.107,0.89692,0.85303,1.6817,1.7852,2.3555,2.3984,2.1215,2.8777,2.4726,2.9151,3.6117,2.395,2.3166,1.9862,2.1478,2.4588,2.4829,2.2503,1.5077,1.2787,1.1489,1.2388,1.9728,1.7836,1.2022,1.2464,4.1435,3.115,2.0487,1.869,2.6181,3.1068,1.8993,2.5686,0.49679,0.5138,0.43827,0.45694,0.59623,0.49429,0.51506,0.5675,0.66772,0.57345,0.66977,0.65009,0.60404,0.60535,0.69979,0.65422,0.8887,0.79858,0.81247,0.8107,0.85263,0.65727,0.75624,0.78495,0.57609,0.53365,0.57568,0.55558,0.85732,0.68362,0.57553,0.62672,1.3918,1.1546,1.2856,1.3027,0.86299,0.85735,1.1274,1.0166,0.89084,0.71764,0.89439,1.0382,0.9442,1.0244,0.82495,0.95774,0.87854,0.93567,0.75228,0.81697,0.79364,0.8777,0.87701,0.8804,0.84134,0.90288,0.85977,0.78473,0.7674,0.71532,0.7397,0.7651,0.64228,0.64606,0.44984,0.52243,0.6088,0.52056,0.48795,0.42037,1.0204,1.0084,0.85471,0.98584,0.57813,0.67869,0.93039,0.91825,1.0793,1.095,1.2431,1.091,1.0327,1.1494,1.2816,1.1472,1.1546,1.2039,1.0286,1.1548,0.96544,0.97835,1.0735,1.1923,0.90635,0.9058,1.2093,0.86351,0.97151,0.98341,1.1161,1.1644,1.1022,1.0653,1.075,1.0669,1.2479,1.0713,1.0693,1.1601,0.96341,1.285,1.4356,1.1894,1.1971,1.0521,1.254,1.2959,1.3701,1.1672,1.1297,1.0754,1.0209,1.2593,1.1848,S3
1.4904,0.73387,0.38335,0.67763,1.9977,2.576,0.62054,1.0725,2.1038,1.9128,2.7884,1.9575,1.9142,1.3449,2.9719,1.5805,4.0187,2.844,3.1135,2.8118,1.3561,1.4471,2.0156,1.5985,2.1786,1.3222,1.6912,1.7463,1.3478,2.7111,1.4107,1.5248,3.1946,1.8658,2.983,2.1592,3.2214,3.4374,3.3118,3.1775,4.69,3.7623,4.4729,3.7915,3.4264,3.1244,5.6684,3.8619,3.8039,2.8728,2.2462,2.049,1.631,1.5527,1.7262,1.6547,5.2644,3.6882,4.8963,4.1555,1.5828,2.4217,3.9011,3.8705,0.83111,0.59948,0.60949,0.66722,0.55573,0.5992,0.62093,0.65881,0.93946,0.81098,0.88481,0.82028,0.56092,0.67421,0.80745,0.82646,1.9023,1.572,1.1596,1.2373,1.3481,1.617,1.1942,1.654,0.86832,0.80756,0.79182,0.84077,1.1865,1.2966,0.86116,1.1528,2.6346,2.2963,2.9519,2.6301,2.4497,3.2111,2.9713,2.7575,3.8593,2.6748,2.0796,1.8896,2.0011,2.2478,2.5521,2.6455,1.4158,1.248,1.0535,1.2076,2.0174,2.0363,1.0778,1.2072,3.7518,3.4267,2.1934,2.027,2.8682,3.4873,2.0779,3.4683,1.0588,0.61189,0.47023,0.67749,0.68508,0.61109,0.49697,0.53945,0.59905,0.62695,0.82592,0.57664,0.669,0.68209,0.75611,0.72075,1.0352,0.88994,0.77426,0.88898,0.7042,0.75915,0.81107,0.81017,0.71806,0.56427,0.76122,0.72709,0.68064,0.76749,0.64415,0.69261,1.0497,1.0198,1.1166,1.0052,0.94614,0.90513,1.0613,1.0912,0.91682,0.99983,0.91985,0.8356,1.1085,1.019,0.91296,0.84632,1.0499,0.92203,0.80593,0.82317,0.71037,0.77935,0.88201,0.79771,0.88502,0.89616,0.79395,0.7704,0.8936,0.87485,0.77067,0.75936,0.91739,0.60935,0.56228,0.63325,0.60208,0.63839,0.54335,0.51579,1.0627,1.2344,0.95418,1.0164,0.67286,0.6731,0.94237,0.78375,1.0655,1.0932,1.2707,1.0855,1.1048,1.1002,1.0865,1.2655,1.1602,1.3214,1.0859,1.171,1.2823,1.0149,1.3313,1.3284,1.0703,1.0847,1.4129,1.2119,1.1368,1.2326,1.2449,1.1151,1.3949,1.234,1.4623,1.2749,1.5951,1.3272,1.1498,1.2701,1.564,1.1372,1.6814,1.2543,1.1303,1.3894,2.01,2.3522,1.7644,1.4904,1.4634,1.2368,1.4127,1.3422,1.372,S3
0.93763,0.78082,0.47533,0.72555,1.7428,2.7313,0.55974,1.0788,2.338,1.8892,2.6439,1.9831,1.987,1.5043,2.8103,1.6353,3.6301,3.0347,2.6112,2.804,1.3766,1.6541,2.0027,1.5542,1.9301,1.5064,1.962,1.8682,1.3492,2.6415,1.5167,1.4178,1.8813,2.1082,2.892,2.2092,2.6623,3.3848,3.4509,3.1965,5.2482,4.2327,4.6805,3.9663,2.6514,2.602,4.9723,3.4299,3.7191,2.7922,1.792,2.4501,1.523,1.3766,1.4981,1.5538,5.5973,4.1947,4.8305,5.8052,1.7416,2.4702,4.3967,3.5184,0.76873,0.58716,0.51736,0.62552,0.53887,0.57063,0.60405,0.59777,0.86056,0.80735,0.91137,0.93738,0.6029,0.7417,0.99471,0.74847,1.5139,1.2019,1.0776,1.2125,1.168,1.6093,1.1749,1.3449,0.87073,0.85572,0.87973,0.87651,1.1588,1.0483,0.81939,0.99375,2.2486,1.9828,1.9782,2.0738,2.0756,2.4861,2.4718,2.482,3.6491,2.5543,2.0598,1.8596,1.8891,2.1972,2.4542,2.1038,1.5235,1.3205,1.1233,1.1824,2.4333,1.6033,1.1969,1.1828,3.7131,3.5298,1.7058,2.325,2.3432,2.8163,1.6444,2.5591,1.1853,0.68835,0.58193,0.90758,0.68045,0.50421,0.55898,0.63648,0.72022,0.62182,0.56399,0.65213,0.63146,0.72659,0.69841,0.67293,0.85341,0.95338,0.83353,0.79756,0.90396,0.73803,0.8152,0.72827,0.60329,0.61643,0.6568,0.6338,0.74271,0.75807,0.59318,0.7173,1.1943,1.175,1.0525,1.1494,1.1019,0.9582,1.2269,0.99496,0.79743,0.95591,0.86036,0.80476,0.86821,0.91726,1.0672,1.109,0.87124,0.95706,0.79833,0.87162,0.8222,1.0547,1.1148,0.99846,1.0403,1.0038,0.86578,1.2522,0.8321,0.99702,0.98176,1.5438,0.75304,0.55422,0.61854,0.52251,0.65786,0.62751,0.48781,0.49835,1.2348,1.2632,1.0662,1.2076,0.63004,0.71296,0.97177,0.94739,1.1501,1.1758,1.2278,1.3534,1.1766,1.1774,1.3826,1.4657,1.2832,1.092,1.1326,1.0409,1.0416,1.0831,1.1048,1.1688,1.1971,1.1436,1.2299,1.238,1.1253,1.1406,1.256,1.1332,1.1831,1.2294,1.2644,1.0864,1.1667,1.1451,1.1964,1.18,1.1066,1.2051,1.3039,1.1793,1.1506,1.1473,1.371,1.2768,1.133,1.0483,1.3485,1.3542,1.0726,1.2146,1.218,S3
1.658,0.8381,0.3487,0.72656,1.5479,2.5376,0.51259,0.89557,2.3607,2.2643,2.6091,1.7714,1.8099,1.3506,3.1611,1.2848,3.5445,2.8398,3.0232,2.9701,1.4193,1.4627,2.2361,1.7855,1.9295,1.641,1.7929,1.7653,1.4924,2.6111,1.3424,1.3051,2.1797,1.8064,2.2809,2.8878,2.7295,4.2626,2.8945,4.2113,4.2568,3.6646,4.6931,4.5402,2.9526,3.1067,4.7703,3.0953,3.7778,2.9963,1.9904,2.2857,1.5696,1.4532,1.7681,1.7582,3.9462,3.8163,4.869,4.3954,1.6139,2.3794,4.1787,2.9926,1.0374,0.63096,0.74589,0.68331,0.56834,0.59104,0.59996,0.53328,0.8835,0.78022,0.91624,0.75754,0.51841,0.77905,0.92437,0.92634,1.3553,1.0577,1.1789,1.1537,1.5139,1.924,1.0546,1.5751,0.85686,0.85224,0.89583,0.80706,1.301,1.2182,0.9791,0.93132,1.7793,1.8413,2.2104,1.9638,2.0556,3.5895,2.4039,3.0295,4.098,2.2888,2.2521,2.1375,2.0623,2.0012,2.0365,2.3235,1.4421,1.2081,1.1769,1.1612,1.8383,1.7963,1.0369,1.2433,4.2316,3.226,1.794,2.1456,2.4672,3.2453,1.8751,2.7454,0.91698,0.68137,0.51506,0.62492,0.60204,0.6081,0.58197,0.55313,0.59741,0.49798,0.58913,0.60946,0.62555,0.62206,0.57954,0.58946,0.86877,0.89974,0.8201,0.74593,0.77742,0.71923,0.82004,0.73771,0.51895,0.53018,0.74043,0.5561,0.81273,0.83423,0.68611,0.58863,1.1059,0.90637,1.0701,1.0345,0.95075,0.85912,1.0095,0.81425,0.76376,0.84701,0.70896,0.8251,0.98284,1.0246,0.87374,1.0302,0.84024,0.82837,0.71116,0.78561,0.66468,0.77849,0.74785,0.7349,0.7686,0.74944,0.79555,0.68693,0.5672,0.70527,0.68357,0.62889,0.68698,0.5734,0.49415,0.50951,0.5795,0.50867,0.53334,0.50103,1.1966,1.0046,1.0408,0.91987,0.57437,0.67121,1.0715,0.91899,1.072,1.3008,1.2856,1.2971,1.1823,1.0882,0.92603,1.0397,1.2287,1.1486,1.1322,1.2736,0.99782,1.2995,1.0502,1.1403,0.94039,1.1004,1.3795,1.2275,1.061,1.0127,1.2172,1.0457,1.0529,1.184,1.2464,1.0282,1.108,1.092,1.1455,0.99028,1.0658,1.1725,1.4614,1.2859,1.1877,1.2219,1.2587,1.2812,1.0336,1.1389,1.0095,1.035,1.2012,1.2483,1.3254,S3
